match_id,date,competition,season,team,opp,prop,threshold,actual,top_mu,bottom_mu,gated_mu,divergence,flag,p_top,p_gated,brier_top,brier_gated,logloss_top,logloss_gated,delta_brier,delta_logloss
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_4plus,4.0,1,4.0,4.000000000000001,4.0,2.2204460492503126e-16,OK,0.5059055976733154,0.5059055976733154,0.24412927841056362,0.24412927841056362,0.68140519296326,0.68140519296326,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_5plus,5.0,1,4.0,4.000000000000001,4.0,2.2204460492503126e-16,OK,0.36463372723747495,0.36463372723747495,0.40369030056414346,0.40369030056414346,1.0088619162504486,1.0088619162504486,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_6plus,6.0,1,4.0,4.000000000000001,4.0,2.2204460492503126e-16,OK,0.25161623088880264,0.25161623088880264,0.560078265869082,0.560078265869082,1.3798502455497614,1.3798502455497614,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_7plus,7.0,1,4.0,4.000000000000001,4.0,2.2204460492503126e-16,OK,0.16745426552277043,0.16745426552277043,0.6931323999962297,0.6931323999962297,1.7870450066547772,1.7870450066547772,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_8plus,8.0,0,4.0,4.000000000000001,4.0,2.2204460492503126e-16,OK,0.10810601031024893,0.10810601031024893,0.011686909465199647,0.011686909465199647,0.11440799910412275,0.11440799910412275,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_h2_1plus,1.0,1,1.92,1.9200000000000004,1.92,2.2204460492503126e-16,OK,0.7984203810640107,0.7984203810640107,0.040634342770378654,0.040634342770378654,0.22512002692591804,0.22512002692591804,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_h2_2plus,2.0,1,1.92,1.9200000000000004,1.92,2.2204460492503126e-16,OK,0.5263219078095819,0.5263219078095819,0.22437093502115424,0.22437093502115424,0.6418422614017572,0.6418422614017572,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_sot_h2_3plus,3.0,1,1.92,1.9200000000000004,1.92,2.2204460492503126e-16,OK,0.30227682072044587,0.30227682072044587,0.4868176349039689,0.4868176349039689,1.1964120565491942,1.1964120565491942,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,MATCH,Brazil vs France,match_total_sot_6plus,6.0,1,8.0,8.000000000000002,8.0,2.2204460492503126e-16,OK|OK,0.662437994646497,0.662437994646497,0.1139481074582784,0.1139481074582784,0.4118283184882763,0.4118283184882763,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,MATCH,Brazil vs France,match_total_sot_7plus,7.0,1,8.0,8.000000000000002,8.0,2.2204460492503126e-16,OK|OK,0.5685028092777241,0.5685028092777241,0.18618982560121614,0.18618982560121614,0.5647490242422358,0.5647490242422358,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,MATCH,Brazil vs France,match_total_sot_8plus,8.0,1,8.0,8.000000000000002,8.0,2.2204460492503126e-16,OK|OK,0.4782627968323606,0.4782627968323606,0.27220970916919063,0.27220970916919063,0.7375949133985081,0.7375949133985081,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,MATCH,Brazil vs France,match_total_sot_9plus,9.0,1,8.0,8.000000000000002,8.0,2.2204460492503126e-16,OK|OK,0.3952158288572789,0.3952158288572789,0.3657638936647882,0.3657638936647882,0.9283232611339999,0.9283232611339999,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,MATCH,Brazil vs France,match_total_sot_10plus,10.0,1,8.0,8.000000000000002,8.0,2.2204460492503126e-16,OK|OK,0.32139630176831835,0.32139630176831835,0.46050297925371525,0.46050297925371525,1.1350803323774146,1.1350803323774146,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,MATCH,Brazil vs France,match_total_sot_11plus,11.0,1,8.0,8.000000000000002,8.0,2.2204460492503126e-16,OK|OK,0.25763334793495496,0.25763334793495496,0.5511082460982636,0.5511082460982636,1.356217836861443,1.356217836861443,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,MATCH,Brazil vs France,match_total_sot_12plus,12.0,1,8.0,8.000000000000002,8.0,2.2204460492503126e-16,OK|OK,0.2038674843600504,0.2038674843600504,0.6338269824591946,0.6338269824591946,1.5902850826809647,1.5902850826809647,0.0,0.0
3888704,1958-06-24,FIFA World Cup,1958,Brazil,France,team_more_sot_h2,,1,1.92,1.9200000000000004,1.92,2.2204460492503126e-16,OK,0.39175,0.3922,0.3699680625,0.36942084000000003,0.9371313977460068,0.9359833652198911,0.0005472224999999442,0.0011480325261157276
3888704,1958-06-24,FIFA World Cup,1958,France,Brazil,team_more_sot_h2,,0,1.92,1.9200000000000004,1.92,2.2204460492503126e-16,OK,0.3883,0.3996,0.15077689,0.15968016000000002,0.4915133127336178,0.51015917922283,-0.008903270000000019,-0.018645866489212237
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_3plus,3.0,1,11.5,13.995454545454546,12.747727272727273,0.1783046443650536,OK,0.9652632475856716,0.9742086860481683,0.001206641968294349,0.000665191875361946,0.03535441941949127,0.026129741566330144,0.000541450092932403,0.009224677853161129
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_4plus,4.0,1,11.5,13.995454545454546,12.747727272727273,0.1783046443650536,OK,0.9324948312563434,0.9488422013526118,0.004556947807109558,0.0026171203624467173,0.06989167036816814,0.05251277306781834,0.0019398274446628403,0.017378897300349798
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_5plus,5.0,1,11.5,13.995454545454546,12.747727272727273,0.1783046443650536,OK,0.8881924893493408,0.9135691071383373,0.012500919437897268,0.00747029924086422,0.11856679219530666,0.09039625508037676,0.005030620197033048,0.02817053711492991
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_6plus,6.0,1,11.5,13.995454545454546,12.747727272727273,0.1783046443650536,OK,0.833925258072888,0.8691298717063741,0.02758081990615686,0.017126990479590095,0.18161149925701886,0.14026271527865142,0.010453829426566766,0.04134878397836744
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_7plus,7.0,1,11.5,13.995454545454546,12.747727272727273,0.1783046443650536,OK,0.7720483158950627,0.8170140250186848,0.05196197028627711,0.03348386703986251,0.2587081455594437,0.20209901778393827,0.0184781032464146,0.05660912777550545
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_8plus,8.0,1,11.5,13.995454545454546,12.747727272727273,0.1783046443650536,OK,0.7052382463967067,0.7591385034605419,0.08688449138728857,0.05801426051522739,0.3492195951067472,0.27557103673154104,0.028870230872061184,0.07364855837520617
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_h2_1plus,1.0,1,5.52,6.717818181818182,6.11890909090909,0.1783046443650536,OK,0.9730440765333196,0.9792720551402033,0.0007266218099415316,0.00042964769811077146,0.02732589819898444,0.020945784208125078,0.0002969741118307601,0.006380113990859363
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_h2_2plus,2.0,1,5.52,6.717818181818182,6.11890909090909,0.1783046443650536,OK,0.9058490360997594,0.9252124810964587,0.008864404003344406,0.0055931729837475465,0.09888261364440643,0.07773185855538313,0.003271231019596859,0.021150755089023296
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_sot_h2_3plus,3.0,1,5.52,6.717818181818182,6.11890909090909,0.1783046443650536,OK,0.8036727625503176,0.8392084457234087,0.03854438416462397,0.02585392392668201,0.21856310440827253,0.17529615793328363,0.012690460237941958,0.04326694647498891
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_3plus,3.0,1,11.5,11.499999999999996,11.499999999999998,3.089316242435218e-16,OK,0.9652632475856716,0.9652632475856715,0.001206641968294349,0.0012066419682943566,0.03535441941949127,0.035354419419491384,-7.589415207398531e-18,-1.1102230246251565e-16
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_4plus,4.0,0,11.5,11.499999999999996,11.499999999999998,3.089316242435218e-16,OK,0.9324948312563434,0.9324948312563434,0.8695466103197963,0.8695466103197963,2.695551110055192,2.695551110055192,0.0,0.0
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_5plus,5.0,0,11.5,11.499999999999996,11.499999999999998,3.089316242435218e-16,OK,0.8881924893493408,0.8881924893493408,0.7888858981365788,0.7888858981365788,2.1909765411735695,2.1909765411735695,0.0,0.0
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_6plus,6.0,0,11.5,11.499999999999996,11.499999999999998,3.089316242435218e-16,OK,0.833925258072888,0.8339252580728879,0.6954313360519329,0.6954313360519326,1.7953173393859037,1.795317339385903,2.220446049250313e-16,6.661338147750939e-16
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_7plus,7.0,0,11.5,11.499999999999996,11.499999999999998,3.089316242435218e-16,OK,0.7720483158950627,0.7720483158950627,0.5960586020764026,0.5960586020764026,1.4786215843046293,1.4786215843046293,0.0,0.0
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_8plus,8.0,0,11.5,11.499999999999996,11.499999999999998,3.089316242435218e-16,OK,0.7052382463967067,0.7052382463967067,0.497360984180702,0.497360984180702,1.2215878638430178,1.2215878638430178,0.0,0.0
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_h2_1plus,1.0,1,5.52,5.519999999999998,5.519999999999999,3.089316242435218e-16,OK,0.9730440765333196,0.9730440765333196,0.0007266218099415316,0.0007266218099415316,0.02732589819898444,0.02732589819898444,0.0,0.0
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_h2_2plus,2.0,0,5.52,5.519999999999998,5.519999999999999,3.089316242435218e-16,OK,0.9058490360997594,0.9058490360997593,0.8205624762028633,0.820562476202863,2.362855786010612,2.3628557860106105,2.220446049250313e-16,1.3322676295501878e-15
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_sot_h2_3plus,3.0,0,5.52,5.519999999999998,5.519999999999999,3.089316242435218e-16,OK,0.8036727625503176,0.8036727625503174,0.6458899092652592,0.6458899092652588,1.6279724331240626,1.6279724331240615,4.440892098500626e-16,1.1102230246251565e-15
3888705,1958-06-29,FIFA World Cup,1958,MATCH,Brazil vs Sweden,match_total_sot_6plus,6.0,1,23.0,25.495454545454542,24.24772727272727,0.1783046443650536,OK|OK,0.9748043546084407,0.9787097922717743,0.0006348205466972021,0.0004532729451109993,0.0255184900596514,0.021520113213909828,0.00018154760158620278,0.003998376845741572
3888705,1958-06-29,FIFA World Cup,1958,MATCH,Brazil vs Sweden,match_total_sot_7plus,7.0,1,23.0,25.495454545454542,24.24772727272727,0.1783046443650536,OK|OK,0.9615391918409382,0.9672946784788484,0.001479233764248157,0.0010696380558019004,0.03921995363899403,0.033252095226272545,0.00040959570844625675,0.005967858412721488
3888705,1958-06-29,FIFA World Cup,1958,MATCH,Brazil vs Sweden,match_total_sot_8plus,8.0,1,23.0,25.495454545454542,24.24772727272727,0.1783046443650536,OK|OK,0.9448529804954895,0.9528126669725125,0.0030411937602308624,0.0022266443982470086,0.05672593978687511,0.04833696655784673,0.0008145493619838538,0.00838897322902838
3888705,1958-06-29,FIFA World Cup,1958,MATCH,Brazil vs Sweden,match_total_sot_9plus,9.0,1,23.0,25.495454545454542,24.24772727272727,0.1783046443650536,OK|OK,0.9247455451241793,0.9352119112295578,0.0056632329786569366,0.004197496446526695,0.07823666566514133,0.06698213234683567,0.0014657365321302414,0.011254533318305657
3888705,1958-06-29,FIFA World Cup,1958,MATCH,Brazil vs Sweden,match_total_sot_10plus,10.0,1,23.0,25.495454545454542,24.24772727272727,0.1783046443650536,OK|OK,0.9013421715016864,0.9145506615100256,0.009733367124002662,0.007301589448374217,0.1038703248753122,0.08932241464295729,0.002431777675628445,0.01454791023235491
3888705,1958-06-29,FIFA World Cup,1958,MATCH,Brazil vs Sweden,match_total_sot_11plus,11.0,1,23.0,25.495454545454542,24.24772727272727,0.1783046443650536,OK|OK,0.8748724152626489,0.8909821828933625,0.015656912462202976,0.011884884446696262,0.13367721438439992,0.11543084846394504,0.003772028015506714,0.01824636592045488
3888705,1958-06-29,FIFA World Cup,1958,MATCH,Brazil vs Sweden,match_total_sot_12plus,12.0,1,23.0,25.495454545454542,24.24772727272727,0.1783046443650536,OK|OK,0.8456468818214075,0.8647371246834751,0.023824885091454556,0.018296045438893765,0.16765340388466796,0.14532972033788766,0.005528839652560791,0.0223236835467803
3888705,1958-06-29,FIFA World Cup,1958,Brazil,Sweden,team_more_sot_h2,,1,5.52,6.717818181818182,6.11890909090909,0.1783046443650536,OK,0.43735,0.51025,0.31657502249999997,0.23985506250000002,0.827021489116273,0.672854477292183,0.07671995999999995,0.1541670118240901
3888705,1958-06-29,FIFA World Cup,1958,Sweden,Brazil,team_more_sot_h2,,0,5.52,5.519999999999998,5.519999999999999,3.089316242435218e-16,OK,0.44125,0.36985,0.19470156249999998,0.1367890225,0.5820531330543584,0.4617973926986363,0.057912539999999985,0.12025574035572206
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_3plus,3.0,1,11.587500000000002,15.644318181818184,13.615909090909092,0.25931575506646326,OK,0.9660016213797761,0.9788175766271666,0.0011558897488040992,0.0004486950599459579,0.03458976632405448,0.021409990252449707,0.0007071946888581413,0.013179776071604771
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_4plus,4.0,1,11.587500000000002,15.644318181818184,13.615909090909092,0.25931575506646326,OK,0.9338272794732377,0.9574584570710893,0.004378828941912984,0.0018097828747723485,0.06846378347166321,0.043472945739498475,0.0025690460671406352,0.024990837732164733
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_5plus,5.0,1,11.587500000000002,15.644318181818184,13.615909090909092,0.25931575506646326,OK,0.890234864867494,0.9272515018697319,0.012048384890657295,0.005292343980209616,0.11626995796006971,0.07553044291061359,0.006756040910447679,0.040739515049456124
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_6plus,6.0,1,11.587500000000002,15.644318181818184,13.615909090909092,0.25931575506646326,OK,0.8367227732436963,0.8885462137627359,0.02665945277722943,0.01242194646662176,0.178262478118995,0.11816861950120273,0.01423750631060767,0.060093858617792276
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_7plus,7.0,1,11.587500000000002,15.644318181818184,13.615909090909092,0.25931575506646326,OK,0.7755760587006899,0.8423811056484057,0.05036610542831618,0.024843715856619035,0.25414922419129493,0.17152274760621028,0.025522389571697147,0.08262647658508465
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_8plus,8.0,1,11.587500000000002,15.644318181818184,13.615909090909092,0.25931575506646326,OK,0.7094129004052899,0.7902401111940889,0.08444086245086595,0.0439992109518682,0.34331755185547896,0.23541844148056812,0.04044165149899775,0.10789911037491084
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_h2_1plus,1.0,1,5.562000000000001,7.5092727272727275,6.535636363636364,0.25931575506646326,OK,0.9735494813624945,0.9825865244428335,0.0006996299361930243,0.0003032291309800368,0.02680662714881431,0.01756687352559705,0.00039640080521298747,0.009239753623217262
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_h2_2plus,2.0,1,5.562000000000001,7.5092727272727275,6.535636363636364,0.25931575506646326,OK,0.9073886888503047,0.9359025156199777,0.008576854952865684,0.004108487503847199,0.09718437728037052,0.06624395790718692,0.004468367449018485,0.030940419373183606
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_sot_h2_3plus,3.0,1,5.562000000000001,7.5092727272727275,6.535636363636364,0.25931575506646326,OK,0.8064408465506482,0.859557505096557,0.03746514588402972,0.019724094374703603,0.2151247299832575,0.1513375511075225,0.01774105150932612,0.06378717887573498
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_3plus,3.0,1,7.7625,9.250000000000002,8.506250000000001,0.16081081081081094,OK,0.9040578370078166,0.922910939210467,0.009204898639618684,0.00594272329341232,0.10086194164558132,0.0802225396976731,0.003262175346206364,0.020639401947908226
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_4plus,4.0,1,7.7625,9.250000000000002,8.506250000000001,0.16081081081081094,OK,0.8295249999978432,0.8599184355322836,0.02906172562573535,0.019622844703722973,0.18690203117066392,0.1509177366367302,0.009438880922012376,0.03598429453393373
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_5plus,5.0,0,7.7625,9.250000000000002,8.506250000000001,0.16081081081081094,OK,0.7408525316660857,0.7824748959280151,0.5488624736760485,0.6122669627575581,1.3503580035088827,1.5254410140932715,-0.06340448908150964,-0.1750830105843888
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_6plus,6.0,0,7.7625,9.250000000000002,8.506250000000001,0.16081081081081094,OK,0.6452719450831661,0.6962125495283592,0.41637588311141255,0.484711914120778,1.036403825554989,1.1914269981936296,-0.06833603100936547,-0.15502317263864063
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_7plus,7.0,0,7.7625,9.250000000000002,8.506250000000001,0.16081081081081094,OK,0.5493692560710823,0.6067713656280584,0.3018065795160944,0.368171490146139,0.7971070244412641,0.9333640694238806,-0.06636491063004457,-0.13625704498261648
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_8plus,8.0,0,7.7625,9.250000000000002,8.506250000000001,0.16081081081081094,OK,0.4582492420152051,0.5189549489695147,0.20999236780751002,0.26931423905995155,0.6129492394253555,0.7317943520762707,-0.05932187125244154,-0.11884511265091524
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_h2_1plus,1.0,1,3.726,4.44,4.083,0.16081081081081094,OK,0.9342098232533707,0.9457066255922538,0.004328347356352729,0.002947770504579707,0.0680542158191556,0.055822878966122175,0.001380576851773022,0.012231336853033431
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_h2_2plus,2.0,0,3.726,4.44,4.083,0.16081081081081094,OK,0.7994999785751008,0.828926075137191,0.6392002157415866,0.687118438042348,1.6069409253781664,1.7656595067589163,-0.04791822230076137,-0.1587185813807499
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_sot_h2_3plus,3.0,0,3.726,4.44,4.083,0.16081081081081094,OK,0.6312451824661104,0.6757030485866166,0.398470480386673,0.4565746098692475,0.9976233069147636,1.1260956662268229,-0.05810412948257454,-0.12847235931205925
3888854,1962-05-30,FIFA World Cup,1962,MATCH,Brazil vs Mexico,match_total_sot_6plus,6.0,1,19.35,24.894318181818186,22.122159090909093,0.25931575506646326,OK|OK,0.9572534687483898,0.9715329775904061,0.0018272659340448883,0.0008103713648683194,0.04368706497145029,0.02888006571718344,0.001016894569176569,0.014806999254266852
3888854,1962-05-30,FIFA World Cup,1962,MATCH,Brazil vs Mexico,match_total_sot_7plus,7.0,1,19.35,24.894318181818186,22.122159090909093,0.25931575506646326,OK|OK,0.9361938114986269,0.9567541231210757,0.004071229691072756,0.0018702058670270827,0.06593276037233745,0.044208845178346445,0.0022010238240456736,0.021723915193991
3888854,1962-05-30,FIFA World Cup,1962,MATCH,Brazil vs Mexico,match_total_sot_8plus,8.0,1,19.35,24.894318181818186,22.122159090909093,0.25931575506646326,OK|OK,0.9105026206169086,0.9382847823896823,0.008009780916441,0.0038087680846888715,0.09375850160125396,0.06370177009572572,0.0042010128317521295,0.030056731505528234
3888854,1962-05-30,FIFA World Cup,1962,MATCH,Brazil vs Mexico,match_total_sot_9plus,9.0,1,19.35,24.894318181818186,22.122159090909093,0.25931575506646326,OK|OK,0.8804784542519292,0.9161734048959401,0.01428539989800819,0.007026898046739995,0.1272898212465421,0.08754962556929405,0.0072585018512681945,0.03974019567724804
3888854,1962-05-30,FIFA World Cup,1962,MATCH,Brazil vs Mexico,match_total_sot_10plus,10.0,1,19.35,24.894318181818186,22.122159090909093,0.25931575506646326,OK|OK,0.8465877555245584,0.8906050345804055,0.023535316754992645,0.011967258459154272,0.16654141411760176,0.11585423308962231,0.011568058295838374,0.05068718102797945
3888854,1962-05-30,FIFA World Cup,1962,MATCH,Brazil vs Mexico,match_total_sot_11plus,11.0,1,19.35,24.894318181818186,22.122159090909093,0.25931575506646326,OK|OK,0.8094137140424131,0.8618747460310451,0.03632313239510707,0.019078585783988296,0.21144510321663484,0.14864532510490272,0.017244546611118777,0.06279977811173212
3888854,1962-05-30,FIFA World Cup,1962,MATCH,Brazil vs Mexico,match_total_sot_12plus,12.0,1,19.35,24.894318181818186,22.122159090909093,0.25931575506646326,OK|OK,0.7696084907284865,0.8303596991890355,0.053080247544405906,0.028777831659234518,0.2618733470401398,0.1858962995533304,0.02430241588517139,0.07597704748680942
3888854,1962-05-30,FIFA World Cup,1962,Brazil,Mexico,team_more_sot_h2,,1,5.562000000000001,7.5092727272727275,6.535636363636364,0.25931575506646326,OK,0.67085,0.7255,0.10833972250000004,0.07535024999999998,0.39920971394565646,0.3208942066578945,0.03298947250000006,0.07831550728776199
3888854,1962-05-30,FIFA World Cup,1962,Mexico,Brazil,team_more_sot_h2,,0,3.726,4.44,4.083,0.16081081081081094,OK,0.2159,0.18695,0.046612810000000005,0.0349503025,0.24321871574526077,0.20696267071040553,0.011662507500000002,0.036256045034855244
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_3plus,3.0,1,11.125,11.363636363636363,11.244318181818182,0.020999999999999974,OK,0.9618715727709964,0.9629923142177725,0.00145377696295742,0.0013695688069560806,0.03887433746642995,0.03770984829813201,8.420815600133935e-05,0.0011644891682979427
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_4plus,4.0,1,11.125,11.363636363636363,11.244318181818182,0.020999999999999974,OK,0.9264100764089943,0.928414343637709,0.0054154768541300555,0.00512450619682001,0.07643829526984582,0.07427715485446745,0.0002909706573100456,0.0021611404153783625
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_5plus,5.0,1,11.125,11.363636363636363,11.244318181818182,0.020999999999999974,OK,0.8789202153455228,0.8819647238139539,0.014660314251974577,0.013932326424316192,0.12906115294158366,0.1256032194509834,0.0007279878276583857,0.0034579334906002512
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_6plus,6.0,1,11.125,11.363636363636363,11.244318181818182,0.020999999999999974,OK,0.8212987247498732,0.825431392809774,0.031934145776021584,0.03047419861633544,0.1968683809586458,0.19184912893673453,0.0014599471596861459,0.00501925202191128
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_7plus,7.0,1,11.125,11.363636363636363,11.244318181818182,0.020999999999999974,OK,0.7562186148131625,0.7613831548562178,0.05942936376361321,0.05693799878637175,0.2794247715717833,0.2726185591867808,0.0024913649772414642,0.006806212385002508
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_8plus,8.0,1,11.125,11.363636363636363,11.244318181818182,0.020999999999999974,OK,0.6866146517978716,0.6926712959815867,0.09821037646776924,0.09445093231363748,0.37598205854470645,0.36719971269061613,0.0037594441541317636,0.008782345854090323
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_h2_1plus,1.0,1,5.34,5.454545454545454,5.3972727272727266,0.020999999999999974,OK,0.9707399005083555,0.9714982331710765,0.0008561534222609372,0.0008123507123703222,0.029696714227359037,0.028915828827051026,4.3802709890614945e-05,0.000780885400308011
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_h2_2plus,2.0,1,5.34,5.454545454545454,5.3972727272727266,0.020999999999999974,OK,0.8988947049568646,0.9011719056658946,0.010222280685759453,0.009766992229710844,0.10658937600099333,0.10405924527094737,0.00045528845604860847,0.0025301307300459597
3888699,1970-06-03,FIFA World Cup,1970,Brazil,Czechoslovakia,team_sot_h2_3plus,3.0,1,5.34,5.454545454545454,5.3972727272727266,0.020999999999999974,OK,0.791285481125052,0.7953211580356893,0.04356175038920101,0.04189342834785129,0.23409646466491266,0.22900927353073902,0.0016683220413497152,0.005087191134173635
3888699,1970-06-03,FIFA World Cup,1970,Czechoslovakia,Brazil,team_sot_3plus,3.0,1,7.375000000000001,8.833333333333332,8.104166666666666,0.1650943396226413,OK,0.8920856380153553,0.9133283733812044,0.01164550952255292,0.007511970860747913,0.11419314426680822,0.09065979888739732,0.004133538661805007,0.023533345379410903
